"time","end_price_AAPL.UW.Equity","end_price_GOOGL.UW.Equity","end_price_GOOG.UW.Equity","end_price_MSFT.UW.Equity","end_price_BRK.B.US.Equity","end_price_AMZN.UW.Equity","end_price_FB.UW.Equity","end_price_JNJ.UN.Equity","end_price_XOM.UN.Equity","end_price_JPM.UN.Equity","end_price_WFC.UN.Equity","end_price_GE.UN.Equity","end_price_T.UN.Equity","end_price_BAC.UN.Equity","end_price_PG.UN.Equity","end_price_WMT.UN.Equity","end_price_CVX.UN.Equity","end_price_V.UN.Equity","end_price_PFE.UN.Equity","end_price_VZ.UN.Equity","end_price_MRK.UN.Equity","end_price_KO.UN.Equity","end_price_HD.UN.Equity","end_price_CMCSA.UW.Equity","end_price_DIS.UN.Equity","end_price_ORCL.UN.Equity","end_price_CSCO.UW.Equity","end_price_PM.UN.Equity","end_price_C.UN.Equity","end_price_IBM.UN.Equity","end_price_INTC.UW.Equity","end_price_UNH.UN.Equity","end_price_PEP.UN.Equity","end_price_MO.UN.Equity","end_price_AMGN.UW.Equity","end_price_MA.UN.Equity","end_price_MMM.UN.Equity","end_price_MDT.UN.Equity","end_price_BA.UN.Equity","end_price_KHC.UW.Equity","end_price_SLB.UN.Equity","end_price_MCD.UN.Equity","end_price_GS.UN.Equity","end_price_ABBV.UN.Equity","end_price_CHTR.UW.Equity","end_price_HON.UN.Equity","end_price_CELG.UW.Equity","end_price_BMY.UN.Equity","end_price_NKE.UN.Equity","end_price_USB.UN.Equity","end_price_LLY.UN.Equity","end_price_UPS.UN.Equity","end_price_WBA.UW.Equity","end_price_GILD.UW.Equity","end_price_UTX.UN.Equity","end_price_AVGO.UW.Equity","end_price_UNP.UN.Equity","end_price_MS.UN.Equity","end_price_RAI.UN.Equity","end_price_PCLN.UW.Equity","end_price_QCOM.UW.Equity","end_price_CVS.UN.Equity","end_price_SBUX.UW.Equity","end_price_ACN.UN.Equity","end_price_AGN.UN.Equity","end_price_TXN.UW.Equity","end_price_ABT.UN.Equity","end_price_LMT.UN.Equity","end_price_DOW.UN.Equity","end_price_TWX.UN.Equity","end_price_COST.UW.Equity","end_price_AXP.UN.Equity","end_price_LOW.UN.Equity","end_price_DD.UN.Equity","end_price_MDLZ.UW.Equity","end_price_CL.UN.Equity","end_price_CB.UN.Equity","end_price_BIIB.UW.Equity","end_price_BLK.UN.Equity","end_price_AIG.UN.Equity","end_price_PNC.UN.Equity","end_price_TMO.UN.Equity","end_price_NEE.UN.Equity","end_price_NFLX.UW.Equity","end_price_DHR.UN.Equity","end_price_ADBE.UW.Equity","end_price_CRM.UN.Equity","end_price_MET.UN.Equity","end_price_NVDA.UW.Equity","end_price_GD.UN.Equity","end_price_COP.UN.Equity","end_price_DUK.UN.Equity","end_price_SCHW.UN.Equity","end_price_FOXA.UW.Equity","end_price_FOX.UW.Equity","end_price_SPG.UN.Equity","end_price_GM.UN.Equity","end_price_EOG.UN.Equity","end_price_CAT.UN.Equity","end_price_PYPL.UW.Equity","end_price_FDX.UN.Equity","end_price_TJX.UN.Equity","end_price_MON.UN.Equity","end_price_BK.UN.Equity","end_price_F.UN.Equity","end_price_SO.UN.Equity","end_price_AMT.UN.Equity","end_price_SYK.UN.Equity","end_price_PRU.UN.Equity","end_price_KMI.UN.Equity","end_price_OXY.UN.Equity","end_price_D.UN.Equity","end_price_KMB.UN.Equity","end_price_ADP.UW.Equity","end_price_ITW.UN.Equity","end_price_AET.UN.Equity","end_price_RTN.UN.Equity","end_price_HAL.UN.Equity","end_price_COF.UN.Equity","end_price_CSX.UW.Equity","best_income_rate","which.max"
"0406","-0.00431034482758611",NA,NA,"-0.00350140056022402","-0.0206429780033841","-0.284558823529412",NA,"-0.00771992818671454","0.0425579824363882","-0.037142120196028","0.00314465408805031","0.0262345679012346","0.0449484536082474","0.0047270148900968","-0.0420646583394563","0.00473843821076573","0.0163620909477262",NA,"-0.0676779463243874","0.0650431565967941","-0.0452631578947368","-0.131141045958796","-0.0420454545454547","-0.0224839400428265","-0.0942345924453279",NA,"-0.119831223628692",NA,"-0.0518279569892474","-0.0122518434486672","-0.116666666666667","0.0102794731769997","-0.0720118782479585","-0.0483592400690847","0.0423309510720176",NA,"-0.0849905566048217","0.0194991789819377","-0.0066549226854571",NA,"0.012594458438287","0.0576923076923077","-0.0634027187765505",NA,NA,"0.0269082921471718","-0.0684357541899442","-0.0653061224489797","-0.0401267159450898","0.0268505079825835","-0.0885424116721499","-0.0427032060662499",NA,"-0.0357995226730311","0.0220813292522955",NA,"-0.0518169582772543","-0.0652818991097923","0.0639053254437871","-0.120683252877831","-0.0534392984379283","-0.00333174678724418","0.080036798528059","-0.103711790393013","-0.0628252788104088",NA,"-0.0343589743589744","0.01747311827957","-0.01990171990172","-0.052888761138258","-0.00998295592890196","-0.022009782125389","-0.0730593607305937","-0.0350710900473935",NA,"-0.0899760520013684","-0.0399716177861873","-0.051321661517336","-0.0294532351558827","-0.00883407020364412","-0.0467219291635267","-0.163305139882889","0.0528455284552846","-0.429961089494163","-0.0234096692111958","-0.0929032258064516","-0.191542288557214","-0.00502092050209204","-0.248901903367496","-0.00483383685800608","0.03232462173315","0.0595372460496614","-0.0863683662851197",NA,NA,"0.00368204461771717",NA,"0.0643000669792365","-0.0747734138972809",NA,"0.00232586607907942","-0.0273405136702568","-0.0581818181818182","-0.0256","-0.0594249201277955","0.00445969125214417","-0.0486842105263157","-0.133090909090909","0.00193673337637193",NA,"0.0176571920757967","0.00602409638554221","-0.0275451030927835",NA,"-0.0561001042752869","0.00941176470588232","-0.0620631814369585","0.0495703899537343","0.0137467095642",NA,"0.080036798528059","63"
"0407","0.0649350649350649",NA,NA,"-0.0407589599437807","0","-0.0200411099691676",NA,"0.0512031843676497","-0.0043196544276457","0.0602732386820252","0.0233368164402647","-0.0138345864661654","0.0177584846093133","0.0581039755351682","0.0732502396931927","-0.00641388417279752","0.019234789880828",NA,"0.022215269086358","0.018234442836469","-0.00837927232635066","0.0196078431372549","0.0842230130486359","0.0284775465498357","-0.027655838454785",NA,"-0.100671140939597",NA,"0.0564753912451804","-0.0273343287010451","-0.126743232157506","0.0515103338632751","0","0.0281306715063521","0.0423699015471167",NA,"0","0.00161063015904969","0.0289655172413793",NA,"-0.0391791044776119","-0.0174545454545455","0.0165551649846922",NA,NA,"-0.0433155080213903","0.0629685157421289","0.0362445414847162","0.0352035203520352","0.0424028268551237","-0.00423728813559316","0.0151473040578099",NA,"0.0693069306930694","0.00449197860962569",NA,"0.0134847409510291","0.0283272283272282","0.0500556173526139","-0.118243243243243","0.101621308627678","-0.0448901623686725","-0.0792163543441226","0.0596833130328868","0.092423641412138",NA,"0.0594795539033458","0.0149084732968484","0.0732013035848584","-0.0179059180576632","0.0125430398425973","-0.0047738122300523","0.0201149425287357","-0.0139980353634578",NA,"0.0150375939849624","-0.050258684405026","-0.0112176587660576","0.179822437449556","0.00834677998462425","0.0606719367588933","0.0213841368584759","0.0276210276210276","-0.320819112627986","0.0156331422615944","0.0877192982456141","0","0.0442949257078777","-0.191033138401559","-0.0119409026512851","-0.0549633577614923","0.0298268974700401","0.0763097949886105",NA,NA,"0.0839447561501941",NA,"-0.091252359974827","-0.0108843537414966",NA,"0.00134342940889105","-0.0988074957410562","0.00937672366243804","0.0374384236453202","-0.0414402173913044","0.0365437158469945","0.0297372060857538","-0.0499161073825504","-0.00816151202749146",NA,"0.0482437579348286","0.0226914591868895","0.0410800066258076",NA,"0.00861688024745914","0.0797202797202798","0.0351713859910581","-0.0812342569269522","-0.0225043277553374",NA,"0.179822437449556","79"
"0408","0.126016260162602","0.264820592823713",NA,"0.0128205128205127","-0.0079474775397374","0.0713162034609334",NA,"-0.0304647160068847","0.0483731019522776","0.00378979282465888","0.0149761742682097","0.0240927111924367","0.0062039550213261","-0.0366829702089817","-0.0330534214757906","0.0100626542623885","0.100307692307692",NA,"-0.0633608815426997","0.00341102899374637","-0.266177451634423","-0.104203935599284","0.0722100656455142","0.00212992545260911","0.00451467268623031",NA,"-0.035181236673774",NA,"-0.0528123658222414","0.012398157987956","-0.0577736026303429","0.114907771394013","-0.027","-0.0388349514563106","-0.0440209141507843",NA,"-0.0290189412336086","0.04321608040201","-0.0114898506319418",NA,"0.0893203883495145","0.037379718726869","0.0400446179587283",NA,NA,"-0.00335382895472344","0.0267983074753174","-0.00252844500632106","0.0467587672688629","-0.0203389830508475","-0.0535855003940111","0.0392881587953457",NA,"0.0821759259259258","-0.00574957410562187",NA,"0.0259103641456583","-0.028259320826407","-0.0985169491525423","0.0617816091954024","0.026018396846255","0.0535","0.0518038852913967","0.0363984674329502","0.0697167755991286",NA,"0.0160401002506266","0.0371885459278542","0.0553608969866853","-0.0129789864029666","0.00947291717269858","0.0290086797624485","0.0937625754527162","0.0127023661270236",NA,"-0.163333333333333","0.0391699092088199","0.0309240622140898","0.00547270488438899","-0.0456194441884431","0.00801192472517234","0.0285496764370004","-0.0127167630057805","0.105527638190955","-0.00307850179579265","0.0784655623365299","0.203076923076923","0.0375838926174496","0.166265060240964","0.0456780008193363","0.113147691223123","0.0338763899663821","-0.0275132275132275",NA,NA,"-0.0414095162253633",NA,"0.1398891966759","0.106740027510316",NA,"0.0451274545676302","0.0415879017013232","-0.00491803278688524","-0.0212092434314656","-0.00425230333097085","-0.0121911037891269","0.0308932169241101","0.0613686534216336","0.0186227804244261",NA,"0.0831651190956802","0.00554699537750384","-0.0316626889419252",NA,"0.0205914567360352","0.0785837651122625","0.0935790382954218","0.154900616860864","0.0906139315230224",NA,"0.264820592823713","2"
"0409","0.353790613718412","0.471631205673759",NA,"0.0122965641952984","-0.0233368164402648","-0.164708761625061",NA,"0.0363926859577491","0.0184150631078006","-0.028441983387868","0.00134138162307174","0.0160810005955926","-0.0265895953757225","0.0336948996076622","-0.0543237250554323","0.0135338345864661","-0.0108128262490678",NA,"-0.053921568627451","-0.00708215297450425","-0.0512121212121213","0.0149775336994507","0.0479591836734693","0.0446333687566419","0.118202247191011",NA,"0.0613259668508287",NA,"0.0056663644605621","0.0467693025425706","0.109670987038884","-0.0181719555193923","0.0191161356628982","0.0303030303030303","0.00211714890613969",NA,"-0.0300112542203327","-0.0152215799614643","-0.0333204184424641",NA,"-0.0650623885918003","0.0399571887263645","0.0551265551265551",NA,NA,"-0.0608524957936061","0.0178571428571428","-0.0101394169835235","0.0314720812182742","-0.0100346020761245","-0.0855953372189842","0.0429399367755533",NA,"-0.0737967914438502","-0.0059970014992504",NA,"0.0744027303754266","0.0364125122189637","0.0117508813160987","-0.100586377988272","0.0709528688524591","0.0313241575700048","0.162708883025506","-0.104990757855823","-0.048540393754243",NA,"0.00641341884558456","-0.0123700250986016","-0.00531208499335994","0.0309956167814652","0.153512993262753","0.0310765815760268","0.0353200883002208","0.00147565174618796",NA,"-0.0123948649845065","-0.0499251123315027","-0.0491657791977281","0.00013607293509328","-0.107073881592808","-0.0332717190388171","0.073279052553664","0.008489461358314","-0.386363636363636","0.0751415337107566","0.132578819725142","0.29923273657289","-0.00776196636481235","-0.00413223140495859","0.00019588638589628","0.0177327422419253","0.0715357678839421","-0.0043525571273122",NA,NA,"0.0874350986500519",NA,"0.0109356014580802","0.00099428287347766",NA,"0.0633679542537053","0.0880217785843921","0.174080175727622","0.11287192755498","-0.0725978647686834","0.0537024683122081","0.119869706840391","-0.103785357737105","-0.0121173469387755",NA,"-0.00186358553857611","-0.0144039227704568","-0.0760762405520868",NA,"-0.00965872504829368","-0.0492393915132106","-0.0394944707740916","0.0991097922848664","-0.00189445196211097",NA,"0.471631205673759","2"
"0410","0.277333333333333","-0.0404400209533787",NA,"-0.0421579135405502","-0.00855920114122676","0.162613536478172",NA,"0.0332305584104145","0.0412433969930923","-0.0246113989637306","0.0344943067649029","0.0363423212192263","-0.00356294536817102","0.033043089975441","0.0449394294646346","-0.0344955489614243","0.0290237467018469",NA,"-0.0407599309153713","0.0544935805991442","-0.10507824976046","-0.0329562223315297","0.0163096397273613","0.0183112919633774","0.0659163987138264",NA,"-0.0260281103591879",NA,"0.00856434527834125","0.0500278551532033","0.00404312668463611","0.144475138121547","0.00665590964098423","0.186274509803922","0.0570422535211268",NA,"0.0260409952301149","-0.059870866757973","0.0735470941883768",NA,"0.0428979980934224","0.0545454545454545","0.0648505793860542",NA,NA,"0.0489698417438041","-0.0742240215924426","0.00298762270593258","0.0413385826771653","0.035651869975533","-0.0287743580404298","0.062768375852488",NA,"-0.00461893764434191","0.0512820512820513",NA,"0.00762388818297327","-0.00660221645838232","0.0975609756097561","0.197091273821464","-0.0045443673762259","0.0441785549930971","0.0642965204236006","0.0714580751755473","0.036389582590082",NA,"-0.0156862745098039","0.104374659647849","0.123052959501558","0.0643789857273003","0.0137672090112642","0.04994617868676","-0.0167022032693674","0.0572200392927308",NA,"0.0309278350515465","0.0620073568050446","0.008960238939705","0.014421768707483","0.0434842451949075","0.0401529636711281","0.0431034482758621","0.020899854862119","0.207407407407407","0.0320727620871229","0.0806566738044255","-0.139763779527559","0.0169491525423728","0.323651452282158","0.0611045828437132","0.0790292470441817","0.0305788982259569","0.179234972677595",NA,NA,"0.0645530939648587",NA,"0.128004807692308","0.136826421653837",NA,"0.042910447761194","-0.0183486238532111","0.0762394761459309","0.0136588201104332","0.0882578664620108","0.0379867046533713","0.0546829552065153","0.020886516593177","0.0533677641489134",NA,"0.0784167289021657","0.0180348258706469","0.0659790147608039",NA,"0.0212397052449067","0.247578947368421","0.105811403508772","0.116630669546436","0.065347071583514",NA,"0.323651452282158","89"
"0411","-0.0396659707724427","0.0551370236925428",NA,"-0.00372995151063028","0.056115107913669","0.116179435483871",NA,"0.0513925729442971","0.000195121951219473","0.0361221779548473","0.0061508578828099","0.0322398190045249","0.0238379022646006","0.0155608385563","0.0299177262528048","0.0145985401459854","-0.0382783882783883",NA,"-0.0316888728844076","-0.01758658008658","0.147037830121342","0.0590030518819939","0.0237125748502994","0.107892107892108","0.0343137254901961",NA,"0.031533939070016",NA,"0.0766480446927374","0.0460526315789474","0.0465324384787472","0.0625150856867005","0.0458825886595874","0.062359128474831","0.0684543637574951",NA,"0.0311596934288226","0.0337148803329866","-0.0336008960238939",NA,"0.0201096892138939","0.0429407937540665","-0.00687285223367696",NA,NA,"0.00227725590663246","-0.033527696793003","0.0902127659574468","0.0718336483931947","0.057036787040162","0.064129008063004","0.0155674390968507",NA,"0.0150812064965198","0.0592334494773519",NA,"0.0598991172761664","0.0939947780678851","0.0402116402116403","-0.0117302052785924","0.0187409899086978","-0.00661084178052015","0.108031272210377","0.0408635312259059","0.129432013769363",NA,"0.111553784860558","-0.086949375410914","-0.019021200713295","0.0975748930099858","-0.00390946502057623","0.0116875128152553","0.0408384531984098","0.0824622531939606",NA,"0.112173913043478","0.057644730331519","0.135245143385754","0.0362124463519314","0.036622133448906","0.0558823529411765","-0.00198347107438012","0.0628376457207848","0.0797546012269939","0.00927643784786655","0.035997357992074","-0.0297482837528604","0.0387179487179487","0.230407523510972","-0.0346991509782208","-0.0455594002306805","0.00203850509626282","0.108433734939759",NA,NA,"0.0416218155723",NA,"-0.0495471497069792","0.0650939274792485",NA,"0.0364095548774071","0.0679694137638063","0.207301173402868","0.0157683486238531","0.0324400564174895","0.0222628850259227","0.014892443463872","0.0968401909524891","0.122778345250255",NA,"-0.0308171745152355","0.0345143555284055","0.0522188855522189",NA,"-0.0165534804753819","0.0526493418832265","-0.0374318294496779","-0.0512572533849129","0.0716467294476966",NA,"0.230407523510972","89"
"0412","0.193478260869565","0.0131415562913907",NA,"-0.0160988393859977","0.0197547683923706","-0.0241589523594491",NA,"0.0201829076001262","0.00663285212641442","-0.0430658805434504","-0.0138352638352638","-0.0101369863013698","-0.0779976717112921","-0.0131942966588637","-0.0335875090777052","-0.00795153351003411","0.0359931441630166",NA,"-0.101524730383042","-0.121454144863674","-0.127255756067206","-0.00336215177713738","-0.0346279831539542","-0.0324616771866546","0.029894276339774",NA,"-0.0652849740932643",NA,"0.0180572851805728","-0.0523432744978697","-0.0401881145788799","0.00976828714220808","0.028735632183908","0.0445544554455445","-0.0297739672642245",NA,"0.0279030096259292","0.0567747131065029","-0.0225999613675874",NA,"0.0161290322580647","0.0102932002495321","0.0366205305651671",NA,NA,"0.0161885827889804","0.0316742081447964","-0.0850897736143638","-0.044973544973545","-0.0405491698595147","-0.0442290748898678","-0.126140884624386",NA,"-0.0537142857142858","-0.0259287925696594",NA,"-0.113622843545509","0.00781080494684312","0.0223804679552391","-0.0423908435777872","-0.121698113207547","0.0283939662821651","-0.134060295060937","-0.0351851851851852","-0.0908259676927767",NA,"-0.0349462365591398","0.0406840684068408","0.00383760856392658","-0.0740837015856512","-0.0235488535426563","-0.0535062829347386","-0.0104166666666667","-0.0304721030042919",NA,"0.0269741985926506","0.0152046783625731","-0.0247718383311603","0.0393476572611959","0.00944330833901395","-0.0621518105849582","-0.00828088771116264","0.025147137506688","-0.0681818181818182","-0.0441176470588236","-0.0930825629582404","-0.191037735849057","-0.0187607998025178","-0.0267515923566879","-0.0128107074569789","0.0685800604229606","0.0576401446654611","-0.0602006688963211",NA,NA,"-0.0830175680330692",NA,"0.0403587443946188","-0.0863412633305989",NA,"-0.02883541476292","-0.00397772474144795","-0.0255579553635709","-0.111205193338978","-0.100409836065574","0.0074582338902148","-0.0152173913043477","0.0184455958549223","-0.0191048034934499",NA,"0.000357270453733532","0.0242102155299675","-0.00443951165371811",NA,"-0.0615019421665948","0.018275088169285","-0.0368271954674221","0.0484199796126401","-0.0704191901199382",NA,"0.193478260869565","1"
"0501","0.167577413479053","-0.0390154223266264",NA,"-0.0418569254185693","0.00701402805611213","-0.186024988431282",NA,"0.0139103554868623","0.226937984496124","-0.0208947227431021","-0.031321370309951","-0.0257403819540548","0.0122053872053872","0.00603838688807421","-0.00263009581063298","-0.0150763358778626","0.141176470588235",NA,"0.0881622516556291","0.0106583072100315","0.130124777183601","0.0313253012048192","-0.0300533204071739","0.0111835973904939","-0.024070796460177",NA,"-0.0343680709534367",NA,"-0.0271151885830785","-0.00899165061014776","0.06815144766147","0.0254218222722159","0.00297951582867778","0.029113067027759","-0.0101221079691517",NA,"-0.00497866287339974","-0.00704896170699189","0.0863636363636363",NA,"0.109053497942387","0.0213028712565606","0.00880853036624945",NA,NA,"0.0550586920067076","0","0.0678327645051194","0.00369344413665735","-0.00998336106489187","0.0324483775811209","0.0376272094268879",NA,"0.0434782608695654","-0.00794596742153368",NA,"0.0644295302013422","0.0092572658772874","0.0189054726368159","-0.00531208499335994","-0.0303437164339421","0.0750647109577223","-0.0407407407407408","-0.0191938579654511","0.0640295005028495",NA,"0.0218198700092852","0.024390243902439","0.109657947686117","-0.0426726558113418","-0.0143854453141527","0.0149892933618843","0.0312280701754386","0.120628596724214",NA,"0.00723258469737348","0.0244239631336406","-0.405080213903743","-0.0334993773349937","0.00768926024634442","-0.0228327454984221","-0.0828323313293253","0.0354906054279749","-0.0670731707317073","-0.0129807692307692","0.0854130052724077","0.17201166180758","0.0324528301886792","0.264397905759162","0.020337013364323","0.195080576759966","0.007480230818551","-0.0658362989323844",NA,NA,"0.0448910593538693",NA,"0.227370689655173","0.0668911335578003",NA,"0.0222686879247255","-0.0247603833865814","0.0857037310676025","0.0181009844395047","-0.0394836750189825","-0.0488599348534204","0.0115894039735098","0.0105820105820105","0.0573177518085699",NA,"0.203571428571429","0.0383395791294323","0.00716674629718113",NA,"0.0319613704299839","0.14955919395466","0.0224598930481284","0.0690325717063684","-0.0204394481349003",NA,"0.264397905759162","89"
"0502","-0.0717628705148206","-0.0398554575406526",NA,"-0.040111199364575","-0.0527363184079602","-0.0258669698692438",NA,"0.0237804878048781","-0.0586005370399621","-0.0533515731874144","0.00707308858201405","0.0244318181818182","-0.0149688149688149","-0.0546623794212218","-0.00169523450744026","-0.0290641348575857","-0.0607280927835051",NA,"-0.000760745530619991","-0.0130272952853599","0.0211356466876971","-0.0261682242990654","-0.0444777611194403","0.0377880184331797","0.02829162132753",NA,"0.0269804822043627",NA,"-0.0582564962279967","-0.0129617627997408","-0.0312760633861551","0.0462922334357174","-0.0154103230597846","-0.00394736842105255","-0.0551858464534978",NA,"0.0208482249225637","-0.0224481964696852","0.063489175914135",NA,"-0.0659952292605352","-0.058645707376058","0.0109375",NA,NA,"-0.0198675496688742","0.244152046783626","0.017179384738314","-0.0423183072677092","-0.0312605042016807","-0.0696428571428571","-0.0612982320299394",NA,"0.0358796296296295","0.0178213856627954",NA,"0.0989911727616646","0.0136518771331058","-0.0166015625","0.121495327102804","0.0149543062863472","0.0557784911717495","-0.00231660231660227","-0.0547945205479453","-0.0318210459987397",NA,"0.0136301681054065","0.0310705842620737","-0.0961015412511332","0.0184750733137829","-0.0517278385919726","-0.0512658227848101","-0.0285811500510378","-0.0385147145960893",NA,"-0.0139833711262283","-0.0717498875393612","-0.107022471910112","-0.0345316325215822","-0.170508765346057","-0.0220364741641338","-0.0790240349599418","0.0118447580645161","0.0130718954248366","-0.0141256697515832","0.0877590673575131","-0.0671641791044775","-0.047270955165692","-0.180124223602484","0.0161351556567958","-0.0276792051100071","0.037759864234196","0.000952380952380932",NA,NA,"-0.0222901312241597",NA,"0.0697980684811238","-0.0380812118661898",NA,"-0.0391695643280834","0.00900900900900896","0.0973120108880571","-0.0396132252027449","-0.104347826086957","-0.0090286425902864","-0.00545553737043087","-0.101691502215062","0.0070175438596491",NA,"0.0127596439169139","0.0333148250971681","-0.00379506641366227",NA,"-0.00245098039215685","0.0265680635442344","0.0120292887029289","-0.0163710777626193","-0.02490871152843",NA,"0.244152046783626","47"
"0503","-0.134453781512605","0.218839938011955",NA,"0.0467521721141911","-0.0203081232492997","-0.0557338780274293",NA,"0.0218880285884455","-0.0431208053691275","0.0257225433526012","0.00234113712374583","0.0038824181919024","0.00464330941325451","0.0213151927437641","0.0216981132075471","-0.0592696068648972","-0.108214714457211",NA,"0.0342596117244005","0.00848522941546207","0.0472659870250232","0.0422264875239923","-0.0750523012552302","-0.049733570159858","-0.0811287477954145",NA,"-0.0340972610396869",NA,"0.0449488206497553","-0.164149704530532","0.0124838570813603","-0.00901656531767666","0.0492174240995663","-0.00660501981505954","0",NA,"-0.107597152526549","0.0343473994111874","0.0181320561067397",NA,"-0.029228149829739","-0.0587668593448941","-0.0290935539594508",NA,NA,"-0.0389189189189189","0.113983548766158","0.021209740769835","-0.0778097982708934","-0.0319222761970854","0.122264875239923","-0.0196590596645586",NA,"0.0368715083798883","0.000590202636238464",NA,"-0.0831899024670109","-0.0808080808080809","-0.0317775571002979","0.00634920634920636","-0.0480218281036834","-0.0197643481565944","-0.0417956656346749","-0.101449275362319","-0.0237552879921901",NA,"0.0542357687135814","-0.00180150671470684","-0.0786359077231695","-0.0420385833573278","-0.0814848347668629","0.0257949744273961","-0.0872154115586691","-0.0807313064913722",NA,"-0.0456113453430434","0.0409498425006057","0.0500157282164204","0.000400373682103122","-0.082296547638283","0.033993783993784","-0.0122578094108343","0.0166874221668743","0.064516129032258","-0.0518774703557311","-0.114617445668354","-0.0346666666666666","-0.00511508951406657","-0.0770202020202021","-0.0186811133943583","-0.0277372262773723","0.0421095666394112","-0.0152235965746908",NA,NA,"0.0906416620702335",NA,"-0.024210094378334","-0.0369641294838145",NA,"-0.0957956359765833","-0.0803571428571429","-0.0911627906976745","-0.037999350438454","-0.195939982347749","0.0351869305686461","-0.0548546352166758","0.0883210042591347","-0.00435540069686411",NA,"-0.0304717257544682","0.0128962923159593","-0.05",NA,"-0.063882063882064","-0.0210779082177161","-0.0281653746770027","-0.0383726306056402","-0.0518924702420756",NA,"0.218839938011955","2"
"0504","0.100970873786408","0.265461810916356",NA,"0.0197628458498024","0.004288777698356","0.0973423980222496",NA,"-0.0222934576715722","-0.0145537436436963","0.00732600732600727","0.00800800800800807","0.00773480662983409","-0.0176470588235295","0.0284191829484903","0.0184672206832872","0.00190920661858287","0.0342307692307693",NA,"0.026867868973132","-0.0118416952321596","-0.0430678466076696","0.0276243093922653","0.112524738478937","0.00280373831775712","0.0395393474088291",NA,"0.121527777777778",NA,"0.00319420783645656","-0.0108667190363969","0.144982993197279","0.0279305966991113","0.0111430625449317","0.0332446808510638","0.0750730115100498",NA,"0.0023538642604944","0.0199240986717267","0.0735887096774193",NA,"-0.000584624378836689","0.055612418969635","-0.086993164153947",NA,NA,"0.0129358830146232","0.117088607594937","-0.0246153846153846","0.0708333333333333","0.0512544802867383","-0.0029074739182487","0.0328144720235592",NA,"0.0991379310344828","0.048957923712151",NA,"0.0475594493116394","-0.0695970695970696","0.0625641025641025","-0.0555993690851735","0.0679277730008598","0.0635905389685925","0.105815831987076","0.0728110599078342","0.00199999999999996",NA,"-0.0187074829931973","0.0646431501230516","-0.0139342477683431","0.035166816952209","0.119270576638738","0.0218946455668762","0.0978511128165772","-0.0127374301675978",NA,"0.0036144578313253","0.00605214152700182","0.079089275014979","0.0408217716115262","0.0924350020541111","0.0266766860792786","0.0536429143314652","-0.00416462518373351","0.236363636363636","0.0885878061490359","0.11163416274378","0.397790055248619","0.146529562982005","0.239398084815322","0.0277936417285361","0.0285285285285285","-0.0584542958022753","0.0956521739130435",NA,NA,"0.0401213755900203",NA,"0.0492010092514717","0.0688167158755394",NA,"0.0526191877575044","0.0123565754633716","-0.0276356192425793","0.0313977042538825","0.0954994511525797","0.0303490136570561","0.0470110272780034","0.0020597322348095","0.107786526684165",NA,"0.0598368087035357","-0.06737400530504","0.0302422723475354",NA,"0.00739680267239328","0.0632324884164623","0.0412124434990693","0.0274038461538462","0.0636196924813091",NA,"0.397790055248619","87"
"0505","-0.072310405643739","0.0565523180709057",NA,"-0.0372093023255814","-0.00943060498220643","-0.0684314277668262",NA,"-0.0312965722801788","0.0225978647686832","-0.012027972027972","0.0191989407480966","-0.0501644736842105","0.0158254918733961","-0.0153281519861831","-0.0435176790571169","0.020537793775143","0.039791744142804",NA,"-0.0114695340501792","-0.0233364869126459","-0.0505548705302095","-0.0645161290322581","-0.01143583227446","-0.0465983224603914","-0.0823485967503692",NA,"-0.0139318885448916",NA,"-0.0186796858416472","-0.0178689609530112","-0.0323059784626811","0.0732811856731166","-0.041414859580519","-0.0366795366795366","-0.0338766379034835",NA,"-0.0567514677103719","-0.0364651162790698","0.0328638497652582",NA,"0.110558642878035","-0.103102779573368","0.0463589743589743",NA,NA,"0.011104941699056","-0.0377714825306894","-0.0149842271293375","0.0535019455252919","-0.00443232185475619","-0.0444253859348198","-0.0609640190088256",NA,"0.0784313725490197","-0.0374882849109653",NA,"-0.032258064516129","0.0718503937007874","-0.0492277992277992","-0.0258872651356994","-0.11406333870102","0.059788552679548","-0.056245434623813","-0.0262027491408934","-0.0166333998669328",NA,"0.0160311958405546","-0.000308213900446849","-0.0167807463016118","-0.0397793263646921","-0.0132100396301189","-0.011667373780229","0.0174764068507515","-0.0751471253961068",NA,"-0.00120048019207673","0.0377140212864415","-0.119100499722377","0.0311458600358883","0.0459009347802728","-0.0034766697163769","0.0208966565349544","0.0346863468634687","0.147058823529412","-0.0507419818094783","-0.134301270417423","0.0118577075098815","0.00762331838565014","-0.0165562913907285","0.0144471198370069","0.0664233576642335","0.081875","-0.00529100529100533",NA,NA,"0.0547811993517017",NA,"0.138276553106212","0.0127496812579684",NA,"-0.0940505479758443","0.061900610287707","0.103157894736842","-0.00130932896890341","0.0260521042084168","0.0212076583210603","0.165188470066519","-0.0224049331963","0.0371189385563101",NA,"0.0521813515825491","0.0437997724687146","-0.0270840090820628",NA,"-0.0563713879677877","0.0615226864906434","-0.00102145045965269","0.118858212447356","0.0611405835543766",NA,"0.165188470066519","107"
